,image_src.1.100.,price(ETH),price(USD),name,imageCode,currentOwner,amount,transaction_date
48,https://www.larvalabs.com/public/images/cryptopunks/punk3588.png,72.5,242.91K,CryptoPunk 3588,3588,0x422fac,"72.50  ($230261),79.99  ($326607),88.88  ($354622),188.88  ($611114),150.80  ($487542),88.88  ($248748),56.66  ($147271),33  ($58845),80  ($140083),2.79  ($953),2  ($770),3  ($1135),2.20  ($827),2.20  ($824),10  ($1363),0.25  ($38),0.25  ($38),0.25  ($38),0.25  ($38),0.40  ($74),0.50  ($153),0.40  ($118)","Jan 10, 2022,Dec 24, 2021,Dec 10, 2021,Aug 28, 2021,Aug 26, 2021,Aug 06, 2021,Aug 03, 2021,Feb 22, 2021,Feb 16, 2021,Sep 23, 2020,Sep 19, 2020,Sep 15, 2020,Sep 14, 2020,Sep 11, 2020,Jan 05, 2020,Nov 23, 2019,Nov 23, 2019,Nov 23, 2019,Nov 23, 2019,Oct 27, 2019,Jul 07, 2019,Jul 01, 2019"
49,https://www.larvalabs.com/public/images/cryptopunks/punk7824.png,72.69,243.55K,CryptoPunk 7824,7824,subbo.et…,"72.69  ($270404),74.74  ($301400),77.20  ($316569),56.56  ($232324),56.56  ($233969),57.52  ($227501),52.75  ($208635),58.58  ($231694),50.50  ($200999),59  ($238890),65  ($258956),75  ($300199),99  ($376609),200  ($911746),6  ($2273),5.10  ($1771),4.99  ($1690),3.40  ($1202),3.07  ($1058),1.50  ($517),1.50  ($489),1.12  ($397),1.12  ($257),1.21  ($278),1.31  ($315),2.39  ($406),0.95  ($195),0.79  ($188),0.05  ($13),0.59  ($165)","Dec 31, 2021,Dec 28, 2021,Dec 24, 2021,Dec 24, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 22, 2021,Dec 22, 2021,Dec 21, 2021,Dec 21, 2021,Dec 20, 2021,Nov 14, 2021,Oct 13, 2020,Oct 03, 2020,Oct 02, 2020,Sep 27, 2020,Sep 25, 2020,Sep 25, 2020,Sep 24, 2020,Sep 09, 2020,Jun 27, 2020,Jun 20, 2020,Jun 03, 2020,Apr 17, 2020,Jul 13, 2017,Jul 09, 2017,Jun 26, 2017,Jun 25, 2017"
50,https://www.larvalabs.com/public/images/cryptopunks/punk1319.png,72.95,244.42K,CryptoPunk 1319,1319,vault.pu…,"72.95  ($220707),76.95  ($292524),79.95  ($298079),74.95  ($278810),72.95  ($275636),64.40  ($243331),74.95  ($307669),71.95  ($294819),67.95  ($275965),69.95  ($282386),76.95  ($314559),70.80  ($289418),70.80  ($289418),68.50  ($276925),68.50  ($279875),75  ($306432),82  ($355814),70  ($303652),70  ($304548),85  ($369808),95  ($386119),120  ($504050),1  ($1544),1  ($1015),<0.01  ($<0.01)","Jan 10, 2022,Jan 05, 2022,Jan 01, 2022,Dec 30, 2021,Dec 28, 2021,Dec 28, 2021,Dec 24, 2021,Dec 24, 2021,Dec 22, 2021,Dec 16, 2021,Dec 12, 2021,Dec 12, 2021,Dec 12, 2021,Dec 12, 2021,Dec 12, 2021,Dec 12, 2021,Dec 08, 2021,Dec 07, 2021,Dec 07, 2021,Dec 07, 2021,Dec 06, 2021,Dec 06, 2021,Feb 02, 2021,Jan 13, 2021,Dec 16, 2020"
51,https://www.larvalabs.com/public/images/cryptopunks/punk5067.png,72.96,244.46K,CryptoPunk 5067,5067,0x1e3685,"72.96  ($233284),81  ($329458),79  ($321863),75  ($308435),77  ($306501),84  ($327437),93  ($385887),103  ($422027),108  ($454624),118  ($498826),114  ($474314),106  ($486745),99.89  ($471644),129.68  ($528866),100  ($343188),110  ($393325),100  ($358620),110  ($381731),139  ($546056),149  ($487908)","Jan 08, 2022,Dec 26, 2021,Dec 24, 2021,Dec 24, 2021,Dec 19, 2021,Dec 15, 2021,Dec 05, 2021,Nov 28, 2021,Nov 22, 2021,Nov 18, 2021,Nov 17, 2021,Nov 14, 2021,Nov 08, 2021,Oct 24, 2021,Sep 17, 2021,Sep 16, 2021,Sep 16, 2021,Sep 08, 2021,Sep 06, 2021,Aug 29, 2021"
52,https://www.larvalabs.com/public/images/cryptopunks/punk3922.png,72.99,244.56K,CryptoPunk 3922,3922,hilobo.e…,"66  ($248698),72.99  ($273679),66  ($245896),68.95  ($261674),69.99  ($273694),51  ($206918),73.99  ($299458),61  ($250404),51  ($210970),57  ($225613),57  ($221384),56  ($217282),61  ($237903),77  ($335687),5.79  ($8766),5.79  ($4226),5.47  ($4025),4.60  ($3373),5.49  ($3842),4.95  ($3464),4.60  ($2944),4.95  ($3142),5.20  ($3376),4  ($2307),4  ($2342),1.75  ($831),1.75  ($840),2.25  ($1081),2.25  ($1079),2.50  ($1176),2.75  ($1270),2.70  ($1233),2.95  ($1362),2.70  ($1254),3  ($1409),3.50  ($1568),0.53  ($219),0.34  ($58),0.34  ($59),0.52  ($83),0.32  ($34),0.30  ($42),0.25  ($35),0.25  ($22),1.20  ($365)","Jan 02, 2022,Jan 01, 2022,Jan 01, 2022,Dec 31, 2021,Dec 28, 2021,Dec 26, 2021,Dec 26, 2021,Dec 24, 2021,Dec 23, 2021,Dec 19, 2021,Dec 18, 2021,Dec 17, 2021,Dec 17, 2021,Dec 07, 2021,Feb 03, 2021,Dec 30, 2020,Dec 30, 2020,Dec 28, 2020,Dec 27, 2020,Dec 27, 2020,Dec 27, 2020,Dec 27, 2020,Dec 27, 2020,Dec 24, 2020,Dec 14, 2020,Nov 18, 2020,Nov 17, 2020,Nov 17, 2020,Nov 17, 2020,Nov 17, 2020,Nov 16, 2020,Nov 14, 2020,Nov 14, 2020,Nov 13, 2020,Nov 11, 2020,Nov 10, 2020,Oct 22, 2020,Apr 22, 2019,Apr 20, 2019,Feb 23, 2019,Jan 28, 2019,Dec 30, 2018,Dec 30, 2018,Dec 13, 2018,Jun 24, 2017"
53,https://www.larvalabs.com/public/images/cryptopunks/punk1029.png,73,244.59K,CryptoPunk 1029,1029,0x94a3a6,"73  ($293844),66  ($260715),61.36  ($241017),61.36  ($235213),66  ($251339),78  ($353421),92.99  ($426237),90  ($417717),86  ($397704),77  ($366936),77  ($355671),86  ($410770),4.95  ($1205),0.20  ($44),0.25  ($53),0.20  ($42),0.25  ($53),0.30  ($63)","Dec 26, 2021,Dec 23, 2021,Dec 20, 2021,Dec 15, 2021,Dec 14, 2021,Dec 03, 2021,Nov 14, 2021,Nov 14, 2021,Nov 12, 2021,Nov 11, 2021,Nov 11, 2021,Nov 08, 2021,Jun 04, 2020,Aug 01, 2019,Jul 29, 2019,Jul 29, 2019,Jul 29, 2019,Jul 29, 2019"
54,https://www.larvalabs.com/public/images/cryptopunks/punk5879.png,73,244.59K,CryptoPunk 5879,5879,vault.bi…,"73  ($235632),75  ($271641),80  ($290719),69.95  ($265446),69.95  ($270511),71.95  ($292920),68  ($278892),68  ($277755),69.95  ($282765),66  ($267744),66  ($267744),88  ($398470),120  ($556068),90  ($221139),50  ($122855),87  ($212862),31  ($75728),31  ($76320),29  ($71397),29  ($98320),0.23  ($62),0.23  ($62),0.23  ($62)","Jan 12, 2022,Jan 05, 2022,Dec 31, 2021,Dec 29, 2021,Dec 28, 2021,Dec 26, 2021,Dec 26, 2021,Dec 26, 2021,Dec 25, 2021,Dec 25, 2021,Dec 25, 2021,Dec 03, 2021,Nov 13, 2021,Jul 31, 2021,Jul 31, 2021,Jul 31, 2021,Jul 31, 2021,Jul 31, 2021,Jul 31, 2021,May 17, 2021,Jul 04, 2017,Jul 04, 2017,Jul 04, 2017"
55,https://www.larvalabs.com/public/images/cryptopunks/punk8005.png,73.8,247.27K,CryptoPunk 8005,8005,0xf7f7d7,"73.80  ($281137),77.90  ($292244),80  ($319192),86  ($393662),179  ($603350),888.88  ($2.87M),250  ($806128),155  ($501843),130  ($434429),69.69  ($233367),69.69  ($233455),73  ($230061),30  ($73779),25  ($44890),25  ($46851),20  ($40578),20  ($40578),30  ($55059),35  ($120204),32  ($108009),39  ($114805),49  ($104168),49  ($82046)","Jan 05, 2022,Jan 02, 2022,Dec 10, 2021,Dec 02, 2021,Aug 31, 2021,Aug 28, 2021,Aug 28, 2021,Aug 27, 2021,Aug 23, 2021,Aug 23, 2021,Aug 23, 2021,Aug 19, 2021,Jul 31, 2021,Jul 20, 2021,Jul 17, 2021,Jul 12, 2021,Jul 12, 2021,Jun 25, 2021,May 05, 2021,May 04, 2021,May 01, 2021,Apr 12, 2021,Mar 28, 2021"
56,https://www.larvalabs.com/public/images/cryptopunks/punk8560.png,73.99,247.91K,CryptoPunk 8560,8560,0x65b1b9,"73.99  ($282588),51  ($204129),51  ($204578),49  ($196556),50  ($200567),50  ($200567),48  ($192544),51.15  ($204695),55  ($221198),51.15  ($204459),59  ($234721),62.50  ($252669),62.50  ($254679),69.88  ($284751),99.88  ($437309),112.98  ($474437),119.98  ($459132),17.75  ($41286),14  ($31066),14  ($29481),12.75  ($26293),12.75  ($26971),15.50  ($34504),15.50  ($32941),17.75  ($37342),16.50  ($42473),14.25  ($36446),15  ($38605),14.25  ($37409),15.75  ($38474)","Jan 04, 2022,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 21, 2021,Dec 21, 2021,Dec 12, 2021,Dec 11, 2021,Dec 11, 2021,Nov 21, 2021,Oct 26, 2021,Oct 15, 2021,Jul 04, 2021,Jul 03, 2021,Jul 02, 2021,Jul 02, 2021,Jul 01, 2021,Jun 29, 2021,Jun 29, 2021,Jun 29, 2021,Jun 09, 2021,Jun 01, 2021,Jun 01, 2021,Jun 01, 2021,May 30, 2021"
57,https://www.larvalabs.com/public/images/cryptopunks/punk7729.png,73.99,247.91K,CryptoPunk 7729,7729,0xcc2a85,"73.99  ($235769),67  ($250027),67  ($251336),78.99  ($294500),0.72  ($2671),74.99  ($284597),70  ($266448),70  ($266448),77  ($286890),88.90  ($342283),101  ($438031),99  ($426164),105  ($450784),102  ($408552),102  ($433694),135  ($641080),210  ($632167),251  ($817954),122.98  ($396702),122.98  ($399155),129.98  ($416487),137.87  ($542186),144.98  ($570895),149.68  ($591131),157.88  ($597290),159.69  ($601329),169.69  ($579466),174.98  ($568088),186.69  ($602943),197  ($633572),219  ($701525),237  ($769108),888  ($2.86M),888.89  ($2.87M),299  ($967403),259  ($840748),215  ($719106),175  ($507276),110  ($304890),95.96  ($266473),89.96  ($252124),79.96  ($198943),69.95  ($175785),64.96  ($165670),66.97  ($176567),68.89  ($175459),71.96  ($182868),77.96  ($202793),69.97  ($181611),58.96  ($144953),52.96  ($130521),36.50  ($89955),36.50  ($71399),32  ($125855),35  ($109991),34  ($100334),34  ($96701),39  ($70499),45  ($70414),35  ($66973),40  ($14554),18  ($6053),8  ($1659),4  ($828),3  ($615),3.80  ($793),2  ($388),1.50  ($207),0.40  ($70),0.40  ($70),0.50  ($87),0.25  ($45),0.25  ($45),0.25  ($53),0.25  ($54),1  ($248),0.20  ($119)","Jan 07, 2022,Jan 02, 2022,Jan 02, 2022,Jan 01, 2022,Jan 01, 2022,Dec 31, 2021,Dec 31, 2021,Dec 31, 2021,Dec 30, 2021,Dec 20, 2021,Nov 29, 2021,Nov 25, 2021,Nov 24, 2021,Nov 19, 2021,Nov 18, 2021,Nov 12, 2021,Sep 30, 2021,Sep 11, 2021,Sep 11, 2021,Sep 11, 2021,Sep 10, 2021,Sep 07, 2021,Sep 06, 2021,Sep 03, 2021,Sep 02, 2021,Sep 01, 2021,Sep 01, 2021,Aug 30, 2021,Aug 30, 2021,Aug 29, 2021,Aug 29, 2021,Aug 28, 2021,Aug 28, 2021,Aug 28, 2021,Aug 28, 2021,Aug 28, 2021,Aug 23, 2021,Aug 07, 2021,Aug 06, 2021,Aug 06, 2021,Aug 05, 2021,Aug 04, 2021,Aug 04, 2021,Aug 03, 2021,Aug 02, 2021,Aug 02, 2021,Aug 02, 2021,Aug 01, 2021,Aug 01, 2021,Jul 31, 2021,Jul 31, 2021,Jul 31, 2021,Jul 22, 2021,May 09, 2021,May 03, 2021,May 02, 2021,May 01, 2021,Mar 15, 2021,Feb 23, 2021,Feb 18, 2021,Sep 28, 2020,Sep 24, 2020,May 27, 2020,May 24, 2020,May 22, 2020,May 05, 2020,Apr 26, 2020,Jan 05, 2020,Sep 05, 2019,Sep 05, 2019,Sep 05, 2019,Sep 02, 2019,Sep 02, 2019,Jul 29, 2019,Jul 24, 2019,Sep 21, 2018,Jun 09, 2018"
58,https://www.larvalabs.com/public/images/cryptopunks/punk6560.png,74,247.94K,CryptoPunk 6560,6560,lilfomo.…,"74  ($230380),121  ($521437),132  ($569506),142  ($619503),147  ($429028),138  ($399840),128  ($441256),138  ($501427),125  ($449414),147  ($574617),210  ($654165),194  ($617613),165  ($525289),74  ($247799),51  ($166577),51  ($166849),74  ($204890),63.72  ($178245),51  ($128011),0.07  ($171),29.50  ($72628),29.50  ($61698),0.07  ($124),0.05  ($16)","Jan 11, 2022,Nov 25, 2021,Nov 16, 2021,Nov 02, 2021,Sep 30, 2021,Sep 25, 2021,Sep 17, 2021,Sep 16, 2021,Sep 16, 2021,Sep 07, 2021,Aug 26, 2021,Aug 25, 2021,Aug 25, 2021,Aug 23, 2021,Aug 22, 2021,Aug 21, 2021,Aug 06, 2021,Aug 05, 2021,Aug 03, 2021,Jul 31, 2021,Jul 31, 2021,Jun 28, 2021,Jun 26, 2021,Jun 28, 2017"
59,https://www.larvalabs.com/public/images/cryptopunks/punk5766.png,74,247.94K,CryptoPunk 5766,5766,0xc480fb,"74  ($235876),80  ($328701),22  ($50398),22  ($49663)","Jan 07, 2022,Dec 26, 2021,Apr 21, 2021,Apr 19, 2021"
60,https://www.larvalabs.com/public/images/cryptopunks/punk5151.png,74,247.94K,CryptoPunk 5151,5151,0xc14c73,"74  ($236609),121.50  ($525515),139.50  ($631589),151.50  ($679541),134  ($440950),134  ($407210),109.90  ($366607),59  ($145882),37.95  ($98501),37.95  ($94440),35.50  ($87305),8  ($16816),29.95  ($54961),8  ($15990),37  ($70922),29.95  ($55474),29.50  ($54641),16.50  ($29414),16.50  ($29414),12.79  ($23132),9.95  ($18163),7.88  ($12241),<0.01  ($2),<0.01  ($2),<0.01  ($0)","Jan 08, 2022,Nov 23, 2021,Nov 14, 2021,Nov 06, 2021,Oct 01, 2021,Sep 27, 2021,Sep 10, 2021,Aug 04, 2021,Aug 01, 2021,Jul 31, 2021,Jul 31, 2021,Jun 29, 2021,Jun 27, 2021,Jun 24, 2021,Feb 22, 2021,Feb 17, 2021,Feb 17, 2021,Feb 17, 2021,Feb 17, 2021,Feb 14, 2021,Feb 13, 2021,Feb 03, 2021,Jan 29, 2018,Jan 23, 2018,Dec 10, 2017"
61,https://www.larvalabs.com/public/images/cryptopunks/punk3346.png,74,247.94K,CryptoPunk 3346,3346,7hats,"74  ($280832),86  ($347406),64  ($262082),64  ($260582),68.80  ($280126),70  ($283527),53  ($218232),56  ($230584),53  ($217657),52  ($213550),51.15  ($210060),56  ($229977),51.15  ($205180),52.02  ($210628),52.02  ($210395),51.50  ($209157),51  ($207126),56.66  ($230338),144.99  ($467522),45  ($147476),49.90  ($163370),45  ($147072),49.90  ($155733),55  ($174495),34.50  ($86771),27.90  ($71444),27.90  ($71059),34.50  ($87869),35.95  ($93229),17.90  ($41319),17.90  ($40005),18  ($39800),16.50  ($31989),17.20  ($31823),14.50  ($26741),14.50  ($26656),17.49  ($32153),17.98  ($33147),18.20  ($33553),0  ($3),0.00  ($0.00),0.00  ($0.00),3.40  ($1222),3.20  ($1101),2.30  ($795),0.50  ($88),0.37  ($50),0.33  ($39)","Jan 04, 2022,Dec 27, 2021,Dec 27, 2021,Dec 27, 2021,Dec 27, 2021,Dec 24, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Aug 28, 2021,Aug 21, 2021,Aug 20, 2021,Aug 20, 2021,Aug 13, 2021,Aug 11, 2021,Aug 03, 2021,Aug 01, 2021,Aug 01, 2021,Aug 01, 2021,Aug 01, 2021,Jul 06, 2021,Jul 06, 2021,Jul 05, 2021,Mar 31, 2021,Mar 31, 2021,Mar 31, 2021,Mar 30, 2021,Mar 30, 2021,Mar 30, 2021,Mar 30, 2021,Oct 04, 2020,Oct 04, 2020,Oct 04, 2020,Sep 28, 2020,Sep 25, 2020,Sep 24, 2020,Apr 07, 2019,Mar 02, 2019,Jan 20, 2019"
62,https://www.larvalabs.com/public/images/cryptopunks/punk4188.png,74.47,249.52K,CryptoPunk 4188,4188,0x6f4a2d,"74.47  ($283152),88.88  ($330787),10.50  ($18700),10.50  ($19059)","Jan 02, 2022,Jan 01, 2022,Feb 16, 2021,Feb 13, 2021"
63,https://www.larvalabs.com/public/images/cryptopunks/punk9656.png,74.5,249.62K,CryptoPunk 9656,9656,hilobo.e…,"74.50  ($282737),76.95  ($312264),59.95  ($244788),55  ($224577),55  ($224577),50  ($204160),50  ($204454),59.95  ($244903),65  ($255535),69.69  ($279122),91  ($287177),95.99  ($302512),91  ($283497),85.85  ($264035),95.99  ($295280),93  ($289439),99.99  ($302652),95  ($287548),95  ($286727),93  ($280691),96  ($292268),73  ($209166),97  ($263501),99.99  ($307238),88.88  ($296280),97.99  ($338443),88.88  ($306469),98.99  ($341329),0.00  ($0.00),0.00  ($0.00),22  ($43234),23  ($45199),18.90  ($40462),18.90  ($39469),0.10  ($215),0.10  ($218),0.10  ($218),0.10  ($218),0.00  ($0.00),0.00  ($0.00),22.50  ($39398),22.50  ($40003),22.99  ($39966),4.90  ($1688),5.80  ($2052),3.43  ($1228),3.43  ($1207),3.10  ($1091),2.19  ($742),1.80  ($613)","Dec 31, 2021,Dec 27, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 19, 2021,Dec 11, 2021,Sep 23, 2021,Sep 23, 2021,Sep 23, 2021,Sep 23, 2021,Sep 23, 2021,Sep 23, 2021,Sep 22, 2021,Sep 22, 2021,Sep 22, 2021,Sep 22, 2021,Sep 22, 2021,Sep 22, 2021,Sep 21, 2021,Sep 20, 2021,Sep 19, 2021,Sep 18, 2021,Sep 18, 2021,Sep 18, 2021,Aug 23, 2021,Aug 23, 2021,Jul 21, 2021,Jul 21, 2021,Jul 11, 2021,Jul 10, 2021,Jun 30, 2021,Jun 29, 2021,Jun 29, 2021,Jun 29, 2021,Jun 29, 2021,Jun 29, 2021,Mar 13, 2021,Mar 12, 2021,Mar 12, 2021,Oct 02, 2020,Sep 29, 2020,Sep 28, 2020,Sep 27, 2020,Sep 27, 2020,Sep 23, 2020,Sep 22, 2020"
64,https://www.larvalabs.com/public/images/cryptopunks/punk0700.png,74.87,250.86K,CryptoPunk 700,700,0x321c09,74.87  ($281230),1-Jan-22
65,https://www.larvalabs.com/public/images/cryptopunks/punk3248.png,74.95,251.12K,CryptoPunk 3248,3248,vault.pu…,"62  ($207149),62  ($209650),74.95  ($229272),77.95  ($296325),82.95  ($309264),79.95  ($299262),77.95  ($294529),79.95  ($325187),76.95  ($315879),54.50  ($223317),74.95  ($307112),54.50  ($221752),69.95  ($278414),55  ($220624),55  ($220624),66  ($265212),75  ($290971),80  ($316850),73  ($302035),73  ($314055),83  ($357076),120  ($553408),150  ($706296),200  ($805996),3  ($5479),3  ($5419),6.4K  ($11.43M),1.66K  ($2.49M),45  ($16845),0.09  ($67),0.10  ($114),0.15  ($103),3.14  ($2062)","Jan 13, 2022,Jan 12, 2022,Jan 10, 2022,Jan 05, 2022,Jan 01, 2022,Dec 30, 2021,Dec 28, 2021,Dec 26, 2021,Dec 24, 2021,Dec 24, 2021,Dec 24, 2021,Dec 23, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 20, 2021,Dec 17, 2021,Dec 09, 2021,Dec 09, 2021,Dec 09, 2021,Nov 30, 2021,Nov 11, 2021,Oct 23, 2021,Mar 11, 2021,Mar 11, 2021,Mar 11, 2021,Mar 03, 2021,Sep 11, 2020,May 08, 2018,Jan 11, 2018,Dec 15, 2017,Dec 12, 2017"
66,https://www.larvalabs.com/public/images/cryptopunks/punk8743.png,74.95,251.12K,CryptoPunk 8743,8743,0xca37d8,"74.95  ($253428),79.88  ($245982),189.25  ($632907),169.42  ($510074),147.14  ($556659),114.41  ($353026),123.40  ($399131),125  ($416676),69  ($230005),69  ($226650),72.69  ($224460),125  ($363861),149  ($411726),25  ($68811),20  ($51825),20  ($48154),25  ($60192),26.99  ($63490),100  ($117322),6.99  ($8201),6.99  ($8201),6.50  ($8035),6.50  ($7957),8.50  ($10213),1.10  ($403),1.10  ($368),1  ($269)","Jan 12, 2022,Jan 11, 2022,Oct 02, 2021,Sep 27, 2021,Sep 02, 2021,Aug 26, 2021,Aug 24, 2021,Aug 23, 2021,Aug 23, 2021,Aug 13, 2021,Aug 10, 2021,Aug 07, 2021,Aug 06, 2021,May 27, 2021,May 24, 2021,May 24, 2021,May 24, 2021,May 22, 2021,Jan 08, 2021,Jan 08, 2021,Jan 08, 2021,Jan 07, 2021,Jan 07, 2021,Jan 07, 2021,Sep 11, 2020,Sep 08, 2020,Jul 04, 2017"
67,https://www.larvalabs.com/public/images/cryptopunks/punk5254.png,74.95,251.12K,CryptoPunk 5254,5254,hilobo.e…,"74.95  ($284001),77.95  ($315485),63.95  ($262514),63.95  ($262514),49.49  ($203243),52  ($213550),49.49  ($203321),49  ($195794),52  ($207782),48.75  ($192310),54.40  ($215974),48.75  ($195553),48  ($192544),51.02  ($207047),51.02  ($206351),51  ($204937),51  ($205650),55  ($220311),62  ($252225),78  ($321980),85  ($385335),43.98  ($133219),43.98  ($132405),40.50  ($128487),40.50  ($129066),41.50  ($132253),40  ($132444),41.99  ($139186),40  ($130873),42.25  ($138369),42.50  ($138301),41.80  ($136023),43.75  ($143709),44.25  ($144681),44.50  ($143619),45.75  ($147396),44  ($137320),46  ($138803),46.50  ($142893),44  ($137310),42  ($131069),46.68  ($151176),42  ($135400),47.90  ($152003),47.95  ($151771),0.00  ($0.00),0.00  ($0.00),23  ($73407),23  ($47437),14.01  ($27453),20  ($40908),14.99  ($30542),14.01  ($29585),14  ($29583),14  ($29562),13  ($27450),14.99  ($31652),21.25  ($37915),20.75  ($37640),20.75  ($37488),18  ($32873),18  ($32835),21.25  ($38764),0.40  ($60),0.40  ($70),0.25  ($47),0.25  ($47),1  ($306)","Dec 31, 2021,Dec 26, 2021,Dec 24, 2021,Dec 24, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 23, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 22, 2021,Dec 21, 2021,Dec 21, 2021,Dec 16, 2021,Dec 03, 2021,Dec 01, 2021,Aug 18, 2021,Aug 18, 2021,Aug 17, 2021,Aug 16, 2021,Aug 16, 2021,Aug 16, 2021,Aug 15, 2021,Aug 15, 2021,Aug 15, 2021,Aug 14, 2021,Aug 14, 2021,Aug 13, 2021,Aug 13, 2021,Aug 13, 2021,Aug 13, 2021,Aug 13, 2021,Aug 12, 2021,Aug 12, 2021,Aug 12, 2021,Aug 12, 2021,Aug 11, 2021,Aug 11, 2021,Aug 11, 2021,Aug 11, 2021,Jul 30, 2021,Jul 30, 2021,May 03, 2021,Apr 09, 2021,Apr 07, 2021,Apr 07, 2021,Apr 07, 2021,Apr 07, 2021,Apr 07, 2021,Apr 07, 2021,Apr 07, 2021,Apr 07, 2021,Mar 21, 2021,Mar 20, 2021,Mar 20, 2021,Mar 19, 2021,Mar 19, 2021,Mar 19, 2021,Dec 08, 2019,Nov 19, 2019,Sep 15, 2019,Sep 15, 2019,Jul 07, 2019"
68,https://www.larvalabs.com/public/images/cryptopunks/punk1580.png,74.95,251.12K,CryptoPunk 1580,1580,vault.pu…,"74.95  ($264734),68  ($246288),66  ($239044),68  ($246288),66  ($239044),72  ($260775),76.50  ($282730),78.50  ($292673),70  ($260014),70  ($262018),80  ($297713),85  ($316841),0.10  ($105),0.10  ($114),0.20  ($131)","Jan 06, 2022,Jan 05, 2022,Jan 05, 2022,Jan 05, 2022,Jan 05, 2022,Jan 05, 2022,Jan 03, 2022,Jan 01, 2022,Dec 30, 2021,Dec 30, 2021,Dec 29, 2021,Dec 29, 2021,Jan 16, 2018,Jan 11, 2018,Dec 12, 2017"
69,https://www.larvalabs.com/public/images/cryptopunks/punk4368.png,74.99,251.26K,CryptoPunk 4368,4368,0x668768,"52.50  ($194265),52.50  ($213362),74.99  ($303634),79.99  ($309312),74.99  ($281936),70  ($286935),70  ($286935),89  ($401663),222.22  ($843125),108.99  ($372755),164.75  ($492775),115.99  ($346932),108.99  ($304995),108.71  ($306374),108.71  ($304141),115.99  ($324509),108.69  ($310008),108.69  ($310008),108.69  ($311873),118  ($341932),130  ($398499),175  ($559947),199  ($636159),200  ($639356),300  ($970638),124.50  ($403094),85  ($281769),85  ($252427),12  ($31276),12  ($30691)","Jan 01, 2022,Dec 27, 2021,Dec 22, 2021,Dec 15, 2021,Dec 14, 2021,Dec 04, 2021,Dec 04, 2021,Dec 03, 2021,Oct 18, 2021,Oct 04, 2021,Sep 30, 2021,Sep 30, 2021,Sep 29, 2021,Sep 29, 2021,Sep 29, 2021,Sep 29, 2021,Sep 28, 2021,Sep 28, 2021,Sep 28, 2021,Sep 28, 2021,Sep 27, 2021,Aug 29, 2021,Aug 29, 2021,Aug 29, 2021,Aug 28, 2021,Aug 27, 2021,Aug 24, 2021,Aug 07, 2021,Jun 01, 2021,Jun 01, 2021"
70,https://www.larvalabs.com/public/images/cryptopunks/punk8204.png,74.99,251.26K,CryptoPunk 8204,8204,wilcox.e…,"70  ($269265),70  ($263103),74.99  ($281859),139.99  ($617342),0.50  ($95),0.75  ($201)","Jan 04, 2022,Jan 04, 2022,Jan 04, 2022,Oct 29, 2021,Sep 15, 2019,Jul 11, 2019"
71,https://www.larvalabs.com/public/images/cryptopunks/punk6806.png,74.99,251.26K,CryptoPunk 6806,6806,0x668768,"74.99  ($303634),79.99  ($309312),89.99  ($373510),74.99  ($311074),74.99  ($311479),88  ($377560),88  ($378998),87  ($370850),94.99  ($404908),87  ($368994),92.99  ($427004),89.99  ($417690),96  ($418707),99.99  ($436109),96  ($418101),99.99  ($435478),109.99  ($475480),119.99  ($513983),120  ($514026),130  ($518822),90.99  ($284309),299  ($1.04M),299  ($1.04M),99.50  ($323490),90.99  ($297449),99.50  ($325268),84  ($265611),99.95  ($316045),84  ($261400),93  ($285595),81.81  ($251231),81.81  ($251231),172  ($545778),54  ($152207),54  ($131914),34  ($66430),20  ($39458),20  ($39034)","Dec 22, 2021,Dec 15, 2021,Dec 12, 2021,Dec 06, 2021,Dec 06, 2021,Nov 20, 2021,Nov 20, 2021,Nov 17, 2021,Nov 17, 2021,Nov 17, 2021,Nov 14, 2021,Nov 13, 2021,Oct 30, 2021,Oct 30, 2021,Oct 30, 2021,Oct 30, 2021,Oct 29, 2021,Oct 27, 2021,Oct 27, 2021,Oct 22, 2021,Sep 27, 2021,Sep 09, 2021,Sep 09, 2021,Aug 28, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 27, 2021,Aug 25, 2021,Aug 05, 2021,Jul 31, 2021,Feb 21, 2021,Feb 21, 2021,Feb 21, 2021"
